Column1,title,author,content,price,grade,genre
831,해리포터와 불사조 기사단 2,J.K. 롤링 저,해리 포터 세대의 해리 포터 세대를 위한 해리 포터 세대에 의한 새 번역21세기 대표 아이콘에 걸맞은 완성도 높은 작품으로 재탄생하다1997년 영국에서 출간된 이래 해리 포터 시리즈는 지금까지 200개국 이상 80개의 언어로 번역되고 출간되어 5억 부 이상을 판매했다 국내에서도 1999년 해리 포터와 마법사의 돌의 출간을 필두로 지금까지 1500만 부가 판매되었으며 현재에도 독자들에게 변함없는 사랑을 받고 있다 이 시리즈는 여덟 편의 영화로도 제작되어 전 세계 곳곳에서 흥행을 거두었고 영화와 관련된 새로운 도서가 출간되고 테마 파크가 조성되는 등 놀라운 기현상을 빚어냈다 뿐만 아니라 해리 포터 시리즈에서 또 다른 작품들이 문화상품으로 파생되어 지금도 꾸준히 독자들을 만나고 있다 해리 포터의 다음 세대인 자녀들의 이야기를 다룬 해리 포터와 저주 받은 아이는 시나리오로 출간된 이후 연극으로 만들어져 영국을 시작으로 미국 호주 독일 캐나다 등 세계 곳곳에서 열띤 호응을 얻으며 공연 중이고 해리 포터의 세계관이 확장된 신비한 동물 사전 시리즈는 계속해서 영화로 제작되고 있다 이제 해리 포터는 소설이라는 단순한 문학 장르에 머무르지 않고 21세기를 대표하는 시대의 아이콘으로 불리며 일종의 사회문화 현상으로 받아들여지고 있다 20주년을 맞아 새롭게 출간한 해리 포터 시리즈는 21세기 고전이라 불릴 만한 품격에 맞춰 작품의 완성도를 높였다 7권 해리 포터와 죽음의 성물로 완간된 기존의 해리 포터 시리즈는 빈틈없는 소설적 구성과 생생한 캐릭터 그리고 마법 세계를 정교하게 묘사하며 풍부한 상상력이 돋보이면서도 정밀한 세계관을 구축해 나갔다 하지만 지금까지 출간된 책들은 JK 롤링이 펼쳐 나가는 판타지 세계의 규모가 어느 정도이며 그 속에 어떠한 소설적 장치를 심어 놓았는지 알 수 없는 상태에서 번역 작업이 이루어졌다 또한 17편 모두 완결성을 갖추었지만 시리즈의 특성상 편과 편을 이어 주며 작품 전체를 관통하는 서사의 개연성과 완결성은 마지막 편이 출간된 이후에나 파악할 수밖에 없었다 그러다 보니 작가가 어느 장면에 복선을 깔아 두었고 어느 장면이 작가가 창조한 세계관을 이해하는 중요한 역할을 하는지 의미를 파악하며 번역하기에는 한계가 있었다이번에 선보이는 해리 포터 시리즈에는 JK 롤링이 작품 속에 이룩해놓은 문학적 성취가 완벽하게 구현되어 있다 복선과 반전을 선사하는 문학적 장치들을 보다 정교하고 세련되게 다듬었으며 인물들 사이의 관계나 그들의 숨겨진 비밀 그리고 성격이 도드라지는 말투의 미세한 뉘앙스까지 점검했다 해리 포터의 세계에 처음 발을 들여놓는 독자는 물론 그동안 해리 포터의 세계를 즐겨 찾아왔던 독자 모두에게 완성도 높은 만족과 감동을 선사할 것이다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,8550,9.9,3
832,나 혼자만 레벨 업 8,추공 저        ,거인의 죽음 그리고 그 공백을 노리고 쳐들어온 군주들몬스터 대군을 이끄는 군주들의 등장에 세계는 혼란에 빠지고성진우는 그들과 대적하며 자신이 지닌 힘의 정체에 한 발 더 다가선다하지만 지구의 종말을 원하는 이들이 지닌 힘은 상상을 초월하는데전부 부수어라 그것이 우리에게 주어진 유일한 사명일지니파멸의 왕 용제가 모습을 드러낸다                    ,10800,9.9,3
833,마도조사 1,묵향동후 저        ,사문을 배신하고 인간의 길을 포기한 악마 이릉노조 위무선그가 난장강 대토벌전에서 죽자 사람들은 환호한다이후 오랜 세월 외로이 떠돌던 위무선의 혼백은금지된 주술인 헌사를 통해 다른 이의 육신으로 거듭난다새로운 몸을 얻은 위무선은 자신의 정체를 숨기려 하나그를 둘러싼 운명은 천천히 다시 흐르기 시작하는데새로운 인연과 다시 만난 이들다가오는 거대한 음모마도조사 위무선의 이야기가 다시 시작된다                    ,12600,9.3,3
834,나니아 연대기,C. S. 루이스 저,출간 이후 50년이 넘는 시간 동안 판타지 소설의 바이블로 자리를 지키고 있는 나니아 연대기 7편의 모험담이 합본으로 출간되었다 신학자인 CS 루이스가 쓴 유일한 판타지 소설이자 그와 함께 문학을 공부했던 JRR 톨킨이 이 작품을 본 뒤 반지의 제왕을 집필했다는 일화로도 너무나 유명한 작품어린 시절 옷장 안에 들어가서 놀던 기억을 되살려 옷장 안의 나니아라는 마법의 세계를 창조해낸 그는 수많은 신화와 성서의 모티프를 엮어 세계 3대 판타지 문학의 하나로 꼽히는 대작을 완성했다 모험담 중 사자와 마녀와 옷장은 타임지가 뽑은 100대 영어 소설에 선정되었고 마지막 전투는 카네기 상을 수상해 이 작품의 뛰어난 문학성을 증명하기도 한다나니아의 창조부터 멸망을 그리고 있는 이 연대기는 영화로도 제작되어 영화팬과 나니아팬 모두를 즐겁게 하고 있다 합본 나니아 연대기에는 150여 명에 이르는 등장인물을 정리한 인명 사전과 연대표 부분 및 전체 나니아 지도가 수록되어 있다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,34200,8.8,3
835,너의 이야기를 먹어 줄게 ,명소정 저        ,이루지 못할 꿈이라면 이루어지지 않을 사랑이라면 차라리 모든 기억을 지워 줘성장을 바라보는 신선한 시각MZ세대 작가가 그려낸 새로운 감각의 판타지해결되지 않을 고민이라면 그냥 지워 줘 차라리 그게 좋겠어 그냥 적당히 사는 것도 힘든 MZ세대는 이렇게 말한다 그들에게 고민이란 극복하고 해결하는 것이 아니라 그들의 발목을 잡는 골칫덩이일 뿐이다 고민할 시간도 아깝다 차라리 누군가 와서 그냥 말끔히 그 고민을 지워 주면 안 될까 이 질문에서 시작한 너의 이야기를 먹어 줄게는 이야기를 먹는 괴물 화괴와 공감과 감정표현 감정에 서툰 세월이 함께고민 상담부를 만들면서 벌어지는 이야기를 그려 낸 판타지 소설이다어느 날 저녁 도서관 구석에서 책을 뜯어 먹고 있던 화괴 혜성을 발견한 도서부장 세월 순간 놀랐지만 감정을 잘 느끼지 못하는 세월은 그 순간 괴물을 봤다는 사실보다도 책 도둑을 잡았다는 사실에 더 집중한다 더 이상의 책 분실을 막기 위해 세월은 고민 상담부를 만들어 책 대신 학생들의 고민을 먹으라는 아이디어를 낸다 본격적으로 고민 상담부 활동이 시작되자 꿈을 포기하고 싶은 김해원 자해 사건을 잊고 싶은 서별과 권다경 이루어질 수 없는 짝사랑을 잊고 싶은 유해람까지 하나둘씩 저마다의 고민을 안고 고민 상담부에 찾아온다 그 고민을 해결하기 위해서 혹은 영영 잊기 위해서 복잡하게 얽힌 그들의 꿈 아픔 상처를 보면서 혜성과 세월은 예상치 못한 딜레마에 빠지고 만다 과연 우리가 이들의 고민을 그냥 지워 버려도 괜찮은 걸까고민을 잊는 것으로 고민을 해결하려 하는 너의 이야기를 먹어 줄게의 등장인물들은 진로 입시 성적과 같이 지나친 경쟁에 지쳐 버린 무기력한 MZ세대의 초상이다 기존의 성장 소설이 비록 해결할 수 없는 고민일지라도 해결해 내기 위해서 끝까지 싸워 나가는 모습을 담았다면 너의 이야기를 먹어 줄게의 등장인물들은 시종일관 쿨한태도로 고민을 대한다 판타지로 문제를 해결하는 서사에 익숙한 MZ세대 고민을 고민하기를 포기한 십 대 그들의 속마음은 과연 어떤 모양일까 너의 이야기를 먹어 줄게를 통해서 지금 여기 청소년들의 내밀한 진심을 발견할 수 있을 것이다                                      책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,12600,9.8,3
836,미드나잇 선 2,스테프니 메이어 저,로맨스의 상징 벨라와 에드워드가 돌아왔다 전 세계가 가장 사랑한 베스트셀러 트와일라잇 시리즈 신작 전 세계적으로 1억 6천만 부 이상이 팔린 트와일라잇 시리즈의 완결 미드나잇 선이 한국 독자를 찾아왔다 에드워드 컬렌과 벨라 스완이 만난 트와일라잇은 로맨스 소설의 정석이었다 하지만 지금까지 독자들은 벨라의 입장에서 이야기를 들었을 뿐이다 드디어 오랫동안 기다려 온 나머지 이야기 미드나잇 선을 통해 에드워드의 마음을 경험할 차례다에드워드의 시선을 통해 진행되는 이야기는 새롭고도 분명하게 어두운 반전을 드러내며 잊지 못할 강렬함을 선사한다 벨라와의 만남은 에드워드가 뱀파이어로 살아오면서 겪은 일 중 가장 불안하고도 호기심을 자극하는 사건이었다 매혹적인 에드워드의 과거와 복잡한 속마음을 자세하게 알게 될수록 어째서 이 사랑이 에드워드의 삶에 본질적인 의미를 주는 고통이 되는지 이해할 수 있다 자신의 마음을 따르면 결국 벨라가 위험에 빠진다는 걸 알면서도 에드워드는 어떻게 이 사랑을 정당화할 수 있을까 미드나잇 선을 통해 스테프니 메이어는 수백만의 독자들을 사로잡았던 이야기 속 세계로 다시 독자를 이끈다 불멸의 사랑이라는 심오한 즐거움과 파괴적인 결과를 그린 서사시를 독자에게 선사할 것이다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,14220,9.5,3
837,해리포터와 죽음의 성물 4,J.K. 롤링 저,해리 포터 세대의 해리 포터 세대를 위한 해리 포터 세대에 의한 새 번역21세기 대표 아이콘에 걸맞은 완성도 높은 작품으로 재탄생하다1997년 영국에서 출간된 이래 해리 포터 시리즈는 지금까지 200개국 이상 80개의 언어로 번역되고 출간되어 5억 부 이상을 판매했다 국내에서도 1999년 해리 포터와 마법사의 돌의 출간을 필두로 지금까지2019년 9월 기준 약 1500만 부가 판매되었으며 현재에도 독자들에게 변함없는 사랑을 받고 있다 이 시리즈는 여덟 편의 영화로도 제작되어 전 세계 곳곳에서 흥행을 거두었고 영화와 관련된 새로운 도서가 출간되고 테마 파크가 조성되는 등 놀라운 기현상을 빚어냈다 뿐만 아니라 해리 포터 시리즈에서 또 다른 작품들이 문화상품으로 파생되어 지금도 꾸준히 독자들을 만나고 있다 해리 포터의 다음 세대인 자녀들의 이야기를 다룬 해리 포터와 저주 받은 아이는 시나리오로 출간된 이후 연극으로 만들어져 영국을 시작으로 미국 호주 독일 캐나다 등 세계 곳곳에서 열띤 호응을 얻으며 공연 중이고 해리 포터의 세계관이 확장된 신비한 동물 사전 시리즈는 계속해서 영화로 제작되고 있다 이제 해리 포터는 소설이라는 단순한 문학 장르에 머무르지 않고 21세기를 대표하는 시대의 아이콘으로 불리며 일종의 사회문화 현상으로 받아들여지고 있다 20주년을 맞아 새롭게 출간한 해리 포터 시리즈는 21세기 고전이라 불릴 만한 품격에 맞춰 작품의 완성도를 높였다 7권 해리 포터와 죽음의 성물로 완간된 기존의 해리 포터 시리즈는 빈틈없는 소설적 구성과 생생한 캐릭터 그리고 마법 세계를 정교하게 묘사하며 풍부한 상상력이 돋보이면서도 정밀한 세계관을 구축해 나갔다 하지만 지금까지 출간된 책들은 JK 롤링이 펼쳐 나가는 판타지 세계의 규모가 어느 정도이며 그 속에 어떠한 소설적 장치를 심어 놓았는지 알 수 없는 상태에서 번역 작업이 이루어졌다 또한 17편 모두 완결성을 갖추었지만 시리즈의 특성상 편과 편을 이어 주며 작품 전체를 관통하는 서사의 개연성과 완결성은 마지막 편이 출간된 이후에나 파악할 수밖에 없었다 그러다 보니 작가가 어느 장면에 복선을 깔아 두었고 어느 장면이 작가가 창조한 세계관을 이해하는 중요한 역할을 하는지 의미를 파악하며 번역하기에는 한계가 있었다이번에 선보이는 해리 포터 시리즈에는 JK 롤링이 작품 속에 이룩해놓은 문학적 성취가 완벽하게 구현되어 있다 복선과 반전을 선사하는 문학적 장치들을 보다 정교하고 세련되게 다듬었으며 인물들 사이의 관계나 그들의 숨겨진 비밀 그리고 성격이 도드라지는 말투의 미세한 뉘앙스까지 점검했다 해리 포터의 세계에 처음 발을 들여놓는 독자는 물론 그동안 해리 포터의 세계를 즐겨 찾아왔던 독자 모두에게 완성도 높은 만족과 감동을 선사할 것이다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,8550,10,3
838,해리포터와 죽음의 성물 2,J.K. 롤링 저,해리 포터 세대의 해리 포터 세대를 위한 해리 포터 세대에 의한 새 번역21세기 대표 아이콘에 걸맞은 완성도 높은 작품으로 재탄생하다1997년 영국에서 출간된 이래 해리 포터 시리즈는 지금까지 200개국 이상 80개의 언어로 번역되고 출간되어 5억 부 이상을 판매했다 국내에서도 1999년 해리 포터와 마법사의 돌의 출간을 필두로 지금까지2019년 9월 기준 약 1500만 부가 판매되었으며 현재에도 독자들에게 변함없는 사랑을 받고 있다 이 시리즈는 여덟 편의 영화로도 제작되어 전 세계 곳곳에서 흥행을 거두었고 영화와 관련된 새로운 도서가 출간되고 테마 파크가 조성되는 등 놀라운 기현상을 빚어냈다 뿐만 아니라 해리 포터 시리즈에서 또 다른 작품들이 문화상품으로 파생되어 지금도 꾸준히 독자들을 만나고 있다 해리 포터의 다음 세대인 자녀들의 이야기를 다룬 해리 포터와 저주 받은 아이는 시나리오로 출간된 이후 연극으로 만들어져 영국을 시작으로 미국 호주 독일 캐나다 등 세계 곳곳에서 열띤 호응을 얻으며 공연 중이고 해리 포터의 세계관이 확장된 신비한 동물 사전 시리즈는 계속해서 영화로 제작되고 있다 이제 해리 포터는 소설이라는 단순한 문학 장르에 머무르지 않고 21세기를 대표하는 시대의 아이콘으로 불리며 일종의 사회문화 현상으로 받아들여지고 있다 20주년을 맞아 새롭게 출간한 해리 포터 시리즈는 21세기 고전이라 불릴 만한 품격에 맞춰 작품의 완성도를 높였다 7권 해리 포터와 죽음의 성물로 완간된 기존의 해리 포터 시리즈는 빈틈없는 소설적 구성과 생생한 캐릭터 그리고 마법 세계를 정교하게 묘사하며 풍부한 상상력이 돋보이면서도 정밀한 세계관을 구축해 나갔다 하지만 지금까지 출간된 책들은 JK 롤링이 펼쳐 나가는 판타지 세계의 규모가 어느 정도이며 그 속에 어떠한 소설적 장치를 심어 놓았는지 알 수 없는 상태에서 번역 작업이 이루어졌다 또한 17편 모두 완결성을 갖추었지만 시리즈의 특성상 편과 편을 이어 주며 작품 전체를 관통하는 서사의 개연성과 완결성은 마지막 편이 출간된 이후에나 파악할 수밖에 없었다 그러다 보니 작가가 어느 장면에 복선을 깔아 두었고 어느 장면이 작가가 창조한 세계관을 이해하는 중요한 역할을 하는지 의미를 파악하며 번역하기에는 한계가 있었다이번에 선보이는 해리 포터 시리즈에는 JK 롤링이 작품 속에 이룩해놓은 문학적 성취가 완벽하게 구현되어 있다 복선과 반전을 선사하는 문학적 장치들을 보다 정교하고 세련되게 다듬었으며 인물들 사이의 관계나 그들의 숨겨진 비밀 그리고 성격이 도드라지는 말투의 미세한 뉘앙스까지 점검했다 해리 포터의 세계에 처음 발을 들여놓는 독자는 물론 그동안 해리 포터의 세계를 즐겨 찾아왔던 독자 모두에게 완성도 높은 만족과 감동을 선사할 것이다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,8550,10,3
839,해리포터와 혼혈 왕자 4,J.K. 롤링 저,해리 포터 세대의 해리 포터 세대를 위한 해리 포터 세대에 의한 새 번역21세기 대표 아이콘에 걸맞은 완성도 높은 작품으로 재탄생하다1997년 영국에서 출간된 이래 해리 포터 시리즈는 지금까지 200개국 이상 80개의 언어로 번역되고 출간되어 5억 부 이상을 판매했다 국내에서도 1999년 해리 포터와 마법사의 돌의 출간을 필두로 지금까지 1500만 부가 판매되었으며 현재에도 독자들에게 변함없는 사랑을 받고 있다 이 시리즈는 여덟 편의 영화로도 제작되어 전 세계 곳곳에서 흥행을 거두었고 영화와 관련된 새로운 도서가 출간되고 테마 파크가 조성되는 등 놀라운 기현상을 빚어냈다 뿐만 아니라 해리 포터 시리즈에서 또 다른 작품들이 문화상품으로 파생되어 지금도 꾸준히 독자들을 만나고 있다 해리 포터의 다음 세대인 자녀들의 이야기를 다룬 해리 포터와 저주 받은 아이는 시나리오로 출간된 이후 연극으로 만들어져 영국을 시작으로 미국 호주 독일 캐나다 등 세계 곳곳에서 열띤 호응을 얻으며 공연 중이고 해리 포터의 세계관이 확장된 신비한 동물 사전 시리즈는 계속해서 영화로 제작되고 있다 이제 해리 포터는 소설이라는 단순한 문학 장르에 머무르지 않고 21세기를 대표하는 시대의 아이콘으로 불리며 일종의 사회문화 현상으로 받아들여지고 있다 20주년을 맞아 새롭게 출간한 해리 포터 시리즈는 21세기 고전이라 불릴 만한 품격에 맞춰 작품의 완성도를 높였다 7권 해리 포터와 죽음의 성물로 완간된 기존의 해리 포터 시리즈는 빈틈없는 소설적 구성과 생생한 캐릭터 그리고 마법 세계를 정교하게 묘사하며 풍부한 상상력이 돋보이면서도 정밀한 세계관을 구축해 나갔다 하지만 지금까지 출간된 책들은 JK 롤링이 펼쳐 나가는 판타지 세계의 규모가 어느 정도이며 그 속에 어떠한 소설적 장치를 심어 놓았는지 알 수 없는 상태에서 번역 작업이 이루어졌다 또한 17편 모두 완결성을 갖추었지만 시리즈의 특성상 편과 편을 이어 주며 작품 전체를 관통하는 서사의 개연성과 완결성은 마지막 편이 출간된 이후에나 파악할 수밖에 없었다 그러다 보니 작가가 어느 장면에 복선을 깔아 두었고 어느 장면이 작가가 창조한 세계관을 이해하는 중요한 역할을 하는지 의미를 파악하며 번역하기에는 한계가 있었다이번에 선보이는 해리 포터 시리즈에는 JK 롤링이 작품 속에 이룩해놓은 문학적 성취가 완벽하게 구현되어 있다 복선과 반전을 선사하는 문학적 장치들을 보다 정교하고 세련되게 다듬었으며 인물들 사이의 관계나 그들의 숨겨진 비밀 그리고 성격이 도드라지는 말투의 미세한 뉘앙스까지 점검했다 해리 포터의 세계에 처음 발을 들여놓는 독자는 물론 그동안 해리 포터의 세계를 즐겨 찾아왔던 독자 모두에게 완성도 높은 만족과 감동을 선사할 것이다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,8550,10,3
840,해리포터와 불사조 기사단 1,J.K. 롤링 저,해리 포터 세대의 해리 포터 세대를 위한 해리 포터 세대에 의한 새 번역21세기 대표 아이콘에 걸맞은 완성도 높은 작품으로 재탄생하다1997년 영국에서 출간된 이래 해리 포터 시리즈는 지금까지 200개국 이상 80개의 언어로 번역되고 출간되어 5억 부 이상을 판매했다 국내에서도 1999년 해리 포터와 마법사의 돌의 출간을 필두로 지금까지 1500만 부가 판매되었으며 현재에도 독자들에게 변함없는 사랑을 받고 있다 이 시리즈는 여덟 편의 영화로도 제작되어 전 세계 곳곳에서 흥행을 거두었고 영화와 관련된 새로운 도서가 출간되고 테마 파크가 조성되는 등 놀라운 기현상을 빚어냈다 뿐만 아니라 해리 포터 시리즈에서 또 다른 작품들이 문화상품으로 파생되어 지금도 꾸준히 독자들을 만나고 있다 해리 포터의 다음 세대인 자녀들의 이야기를 다룬 해리 포터와 저주 받은 아이는 시나리오로 출간된 이후 연극으로 만들어져 영국을 시작으로 미국 호주 독일 캐나다 등 세계 곳곳에서 열띤 호응을 얻으며 공연 중이고 해리 포터의 세계관이 확장된 신비한 동물 사전 시리즈는 계속해서 영화로 제작되고 있다 이제 해리 포터는 소설이라는 단순한 문학 장르에 머무르지 않고 21세기를 대표하는 시대의 아이콘으로 불리며 일종의 사회문화 현상으로 받아들여지고 있다 20주년을 맞아 새롭게 출간한 해리 포터 시리즈는 21세기 고전이라 불릴 만한 품격에 맞춰 작품의 완성도를 높였다 7권 해리 포터와 죽음의 성물로 완간된 기존의 해리 포터 시리즈는 빈틈없는 소설적 구성과 생생한 캐릭터 그리고 마법 세계를 정교하게 묘사하며 풍부한 상상력이 돋보이면서도 정밀한 세계관을 구축해 나갔다 하지만 지금까지 출간된 책들은 JK 롤링이 펼쳐 나가는 판타지 세계의 규모가 어느 정도이며 그 속에 어떠한 소설적 장치를 심어 놓았는지 알 수 없는 상태에서 번역 작업이 이루어졌다 또한 17편 모두 완결성을 갖추었지만 시리즈의 특성상 편과 편을 이어 주며 작품 전체를 관통하는 서사의 개연성과 완결성은 마지막 편이 출간된 이후에나 파악할 수밖에 없었다 그러다 보니 작가가 어느 장면에 복선을 깔아 두었고 어느 장면이 작가가 창조한 세계관을 이해하는 중요한 역할을 하는지 의미를 파악하며 번역하기에는 한계가 있었다이번에 선보이는 해리 포터 시리즈에는 JK 롤링이 작품 속에 이룩해놓은 문학적 성취가 완벽하게 구현되어 있다 복선과 반전을 선사하는 문학적 장치들을 보다 정교하고 세련되게 다듬었으며 인물들 사이의 관계나 그들의 숨겨진 비밀 그리고 성격이 도드라지는 말투의 미세한 뉘앙스까지 점검했다 해리 포터의 세계에 처음 발을 들여놓는 독자는 물론 그동안 해리 포터의 세계를 즐겨 찾아왔던 독자 모두에게 완성도 높은 만족과 감동을 선사할 것이다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,22050,9.8,3
841,나 혼자만 레벨 업 7,추공 저        ,모두가 만류하는 길을 걷는 영웅아직 희망을 잃지 않은 이들의 응원 속에서 성진우는 기적을 이뤄 낸다또 한 번의 위기를 넘기고 국제 길드 컨퍼런스가 열리는 미국으로 향하는 성진우하나 그곳은 수많은 맹수들이 발톱과 이빨을 숨기고 있는 정글과도 같은 곳이었다속내를 알 수 없는 헌터들의 밤 성진우는 협잡과 궤계를 하나하나 돌파해 나간다                    ,10800,9.6,3
842,눈물을 마시는 새 세트 (전4권),이영도 저        ,이 묶음상품은 아래의 상품들로 구성되어 있습니다1  도서 눈물을 마시는 새 1  심장을 적출하는 나가 양장  이영도 저  황금가지2  도서 눈물을 마시는 새 2  숙원을  추구하는 레콘 양장  이영도 저  황금가지3  도서 눈물을 마시는 새 3  불을 다루는 도깨비 양장  이영도 저  황금가지4  도서 눈물을 마시는 새 4 완결  왕을 찾아헤매는 인간 양장  이영도 저  황금가지                    ,44100,9.2,3
843,미드나잇 선 1,스테프니 메이어 저,로맨스의 상징 벨라와 에드워드가 돌아왔다 전 세계가 가장 사랑한 베스트셀러 트와일라잇 시리즈 신작 전 세계적으로 1억 6천만 부 이상이 팔린 트와일라잇 시리즈의 완결 미드나잇 선이 한국 독자를 찾아왔다 에드워드 컬렌과 벨라 스완이 만난 트와일라잇은 로맨스 소설의 정석이었다 하지만 지금까지 독자들은 벨라의 입장에서 이야기를 들었을 뿐이다 드디어 오랫동안 기다려 온 나머지 이야기 미드나잇 선을 통해 에드워드의 마음을 경험할 차례다에드워드의 시선을 통해 진행되는 이야기는 새롭고도 분명하게 어두운 반전을 드러내며 잊지 못할 강렬함을 선사한다 벨라와의 만남은 에드워드가 뱀파이어로 살아오면서 겪은 일 중 가장 불안하고도 호기심을 자극하는 사건이었다 매혹적인 에드워드의 과거와 복잡한 속마음을 자세하게 알게 될수록 어째서 이 사랑이 에드워드의 삶에 본질적인 의미를 주는 고통이 되는지 이해할 수 있다 자신의 마음을 따르면 결국 벨라가 위험에 빠진다는 걸 알면서도 에드워드는 어떻게 이 사랑을 정당화할 수 있을까 미드나잇 선을 통해 스테프니 메이어는 수백만의 독자들을 사로잡았던 이야기 속 세계로 다시 독자를 이끈다 불멸의 사랑이라는 심오한 즐거움과 파괴적인 결과를 그린 서사시를 독자에게 선사할 것이다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,14220,9.4,3
844,룬의 아이들 - 블러디드 3,전민희 저        ,룬의 아이들  블러디드는  룬의 아이들  윈터러에 이은 2부룬의 아이들  데모닉이 완결된 지 11년 만의 신작으로 1권에 이어 드디어 2권이 출간되었다 1부 룬의 아이들 시리즈 3부에 해당하는 이번 작품은 실종된 오빠에 얽힌 비밀과 맞서 분투하는 공녀를 중심으로 블러디드라는 힘에 관한 이야기를 다루고 있다  윈터러와  데모닉의 세계관을 이어받은 3부 블러디드는 속도감 있는 전개와 새로운 캐릭터의 등장으로 첫 권부터 독자들의 호기심을 불러일으킨다 3권에서는 켈티카로 간 막시민과 이스핀이 플레상스 경의 행방과 관련된 비밀을 파헤치는 내용을 다루고 있다 두 사람은 플레상스라는 인물이 정체불명의 인물에게 붙잡혀 있다는 소식을 입수하고 흔적을 좇다가 모종의 비밀이 숨겨져 있다는 사실을 깨닫는다 오토마톤이라는 권총을 구해야 하는 이스핀과 플레상스 경을 찾고 있는 막시민의 기묘한 추적전이 펼쳐진다                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13050,9.8,3
845,기억 2,베르나르 베르베르 저,MD 한마디                                                    베르나르 베르베르 거침없는 상상의 세계 기억의 문이 열리고 시작되는 예측 불허의 모험 우연히 자신의 전생을 알게 된 역사 교사가 다양한 시대와 나라 시공간을 넘나드는 전생 탐험을 떠난다 책은 최면을 통해 들여다본 심층 기억 그 속에 새로운 세계를 펼쳐내며 인간은 기억을 기억은 인간을 어떻게 만들어가는지 이야기한다 소설MD 박형욱                                                기억의 문이 열리고 모험이 시작된다 한국 독자들이 사랑하는 베스트셀러 작가 베르나르 베르베르의 신작 장편소설 기억전2권이 프랑스 문학 전문 번역가 전미연의 번역으로 열린책들에서 출간되었다 꾸준히 신작을 발표해 온 베르베르는 이번에 기억이라는 테마로 시공간을 넘나들며 자신만의 독특한 세계관을 확장해 나간다 주인공 르네 톨레다노는 고등학교에서 역사를 가르치는 교사이다 그는 센강 유람선 공연장 판도라의 상자에 갔다가 퇴행 최면의 대상자로 선택당한다 최면에 성공해 무의식의 복도에 늘어선 기억의 문을 열 수 있게 된 르네 문 너머에서 엿본 기억은 제1차 세계 대전의 전장에서 목숨을 잃은 그의 전생이었다 최면이 끝난 후에도 너무나 생생하고 강렬한 기억에 시달리던 그는 몸싸움에 휘말려 의도치 않게 사람을 죽이고 경찰에 자수할지 말지 고민하며 초조한 나날을 보내게 된다                                     책의 일부 내용을 미리 읽어보실 수 있습니다 미리보기,13320,9.3,3
846,영원한 너의 거짓말,전후치 저        ,열일곱의 나이에 남편을 죽인 죄목으로 수감된 로젠 워커두 번의 탈옥으로 제국 군대의 자존심을 뭉개 버린 그녀는1년 만에 다시 붙잡혀 종신형을 선고받는다최악의 죄수들만 모여 있다는 몬테섬으로 가는 배에 탄 그녀는또 한 번의 탈옥 계획을 세우지만죄목은난 무죄야죄를 지었다고 솔직히 인정하는 죄수는 드물지무뚝뚝하고 고지식한 원칙주의자이자그녀의 수송 책임을 맡은 이안 커너는 조금의 틈도 보이지 않는데쓸데없는 말 하지 말고 묻는 말에만 대답해제국 최고의 탈옥수 로젠과온 제국의 사랑을 받고 있는 젊은 전쟁 영웅 이안 커너지상 최악의 감옥으로 향하는 배 위에서 펼쳐지는 그들의 이야기자 이제 당신이 판단해 봐 로젠 워커는 거짓말쟁이일까 아닐까                    ,11700,9.4,3
